username,userid,tweet,brand_name
ETRetail,81080423,Facebook Gucci file joint lawsuit against alleged counterfeiter CounterfeitGoods Gucci Facebook,Gucci
1wyEL86eZ7s5kvz,1217967361765994497,RT aluhoney petition Gucci Stop animal testing changejp,Gucci
Kai8814416824,1313834203444699143,RT KimJ0114 KAI GUCCI Kpop Stars Are Topping Fashions Charts Too via wwd,Gucci
ginger_fella888,33453182,mariaressa That is a good news for Gucci But what about small ma amp pa business like mine who are constantly tryi,Gucci
NeowinFeed,14357338,Facebook joins forces with Gucci to file lawsuit against counterfeiter Facebook Gucci Lawsuit,Gucci
KimJ0114,1329002401702031360,KAI GUCCI Kpop Stars Are Topping Fashions Charts Too via wwd,Gucci
sibal_18,386461562,RT gucci On the red carpet of theacademy 2021 awards VanessaKirby nominee for Best Actress in a Leading Role for PiecesOfAWoman wor,Gucci
u_with2,1056106552837296128,RT NYLONManila Singer and actress IU was confirmed as Guccis global ambassador early in 2020 The airport fashion of the Human Gucci,Gucci
ale20106,443847660,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
ShannonNic50,786363989827518464,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
alycat2333,541518455,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
Brandyharris7G,2467139191,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
DexiGarces,1021710379393712128,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
ugaimee,16712551,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
jkucharczyk49,472138516,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
NYLONManila,1240869270059241472,Singer and actress IU was confirmed as Guccis global ambassador early in 2020 The airport fashion of the Human,Gucci
MaccessoriesR,1050788668913446914,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
TradeCom16,1382248671874408450,Gucci and Facebook have filed a joint lawsuit in California against an individual who allegedly used the US gr,Gucci
TTerrestrial,26061690,DRIP wins mortalkombat movie movienight costume gucci ninja with an mcm facemask yeezy yeezy700 V3,Gucci
TTerrestrial,26061690,DRIP Versus JIF mortalkombat movie movienight costume gucci ninja with an mcm facemask yeezy yeezy700,Gucci
RachelOro,29360687,So good I had to share Check out all the items Im loving on Poshmarkapp from ivonkag poshmark fashion style,Gucci
jpirruccello,27490760,RT PamelaWoodardp I usually dont have fashion envy However today I make an exception Celeste Waite oscars Gucci clutchpurse https,Gucci
mismedley,1284964419835961345,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
MccurdyChelsey,1081236383388368897,So good I had to share Check out all the items Im loving on Poshmarkapp from SemicolonCloset poshmark fashion,Gucci
jeanne_washburn,3668743821,So good I had to share Check out all the items Im loving on Poshmarkapp from NancyEnterline poshmark fashion,Gucci
janikk_1,623229162,So good I had to share Check out all the items Im loving on Poshmarkapp from CatchingtheDip ThreadsLoved,Gucci
HeatherN80,879075119448158208,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
Fabfashion1231,1281762292732801024,So good I had to share Check out all the items Im loving on Poshmarkapp from Travelinggirl68 poshmark fashion,Gucci
dranulala,930218534730371072,RT PamelaWoodardp I usually dont have fashion envy However today I make an exception Celeste Waite oscars Gucci clutchpurse https,Gucci
PavonAbraham,2572260772,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
Shalini02813136,1384014261207191552,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
honeybeepetal,263881113,RT gucci During last nights 93rd theacademy awards celeste nominated for Best Original Song for Hear My Voice from trialofchicago,Gucci
JIT20201,1231331230974717953,So good I had to share Check out all the items Im loving on Poshmarkapp from MGoodsPromos poshmark fashion,Gucci
VanesEtim,985614510034694144,RT ImspectacularS Summertime is near summertime firstpost BarringtonHills suburbs cityboy imspectacular FolloForFolloBack fol,Gucci
ImspectacularS,1386078308182470660,Summertime is near summertime firstpost BarringtonHills suburbs cityboy imspectacular FolloForFolloBack,Gucci
Derry1709,115487122,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
tiffanykorren,3458068576,So good I had to share Check out all the items Im loving on Poshmarkapp from Grandamchic poshmark fashion,Gucci
azul13218,859470633343766528,So good I had to share Check out all the items Im loving on Poshmarkapp from trendynyc poshmark fashion,Gucci
kimkimyk,46567850,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
dna_true,810720214581182464,Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd,Gucci
dna_true,810720214581182464,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
dna_true,810720214581182464,RT gucci Performing at the 93rd TheAcademy awards nominee for Best Original Song for Hear My Voice from trialofchicago7 celeste wo,Gucci
kokoshungsan,624047687,Gucci Embellished Cape With Tags RRP9900 AUD Item specifics Gucci,Gucci
mkhend,115781321,So good I had to share Check out all the items Im loving on Poshmarkapp from LuxuryCheaper poshmark fashion,Gucci
Jennifer__Yepez,993738836,Iconic look on salmahayek Oscars 2020 gucci Makeup makeupbymario Hair jenniferyepezsalmahayek oscars,Gucci
kagu_sweet,240402706,RT gucci Performing at the 93rd TheAcademy awards nominee for Best Original Song for Hear My Voice from trialofchicago7 celeste wo,Gucci
LimestonAtelier,593313663,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
WtfisFashions,1361838031292882945,Spring 2021 Ready to wear GUCCI CEO Marco BizzarriCreative director Alessandro MicheleGucci,Gucci
truestlion,1139807712584359936,RT tarajiphenson She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand jeans,Gucci
BigM3sha2uhoez,1159210556139671552,I cant stop I wont stop I keep getting never to much never to much money gucci,Gucci
jenhiner9055,754718169416073216,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
Reggie25309809,1281658067302494208,So good I had to share Check out all the items Im loving on Poshmarkapp from youvegotmel1982 poshmark fashion,Gucci
ChristineMunze1,1236322029814665226,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
Reese31418105,1005278435948793857,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
Trendy_Melon,114380921,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
utsubo_blue,942988424306311168,RT gucci During last nights 93rd theacademy awards celeste nominated for Best Original Song for Hear My Voice from trialofchicago,Gucci
Deann5,231102238,RT kashidoll So good I had to share Check out all the items Im loving on Poshmarkapp from LuxuryCheaper poshmark fashion style s,Gucci
Deann5,231102238,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
JIshakh,1157194508,RT tarajiphenson She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand jeans,Gucci
SuniSunshine3,1365025248391946242,RT zepetoofficial Welcome to the gucci universe in ZEPETO Experience Guccis latest collections in a beautiful villa and lose yoursel,Gucci
py7zMAONt0XujS4,1382917122817282048,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
Lamon187,50612327,RT lailaljmommy This Lux Bag is Still Available Hoping to Close it out this week Lets Make a Great Deal Gucci Soho Bag gtCheck out,Gucci
Tatiana57364057,1050908635252097024,RT tarajiphenson She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand jeans,Gucci
Q_Possum5,407278354,RT tarajiphenson She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand jeans,Gucci
Pde86,1469426414,RT tarajiphenson She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand jeans,Gucci
tarajiphenson,84358766,She was FEELING herself How yall feelin JustSomeThangsFromMyCloset gucci top versace belt and bag jbrand,Gucci
JamieDakota86,188878043,RT damieforever48 New pic of Dakota with James Corden for the presentation of the new GucciBeloved campaign DakotaJohnson Gucci http,Gucci
fsmumu0104,3082488061,RT gucci Nominee for Best Actor in a Leading Role for MinariMovie steveyeun attended the 93rd Oscars in a custom Gucci threepiece s,Gucci
Markky0701,834425153266163713,RT innsarin Love me love my dog gucci,Gucci
TroiBear28,625657647,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
BangBobbie,4322556681,So good I had to share Check out all the items Im loving on Poshmarkapp from Nanaandpoppops1 poshmark fashion,Gucci
Cristia60331068,1087886168690167810,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
BrandyBurkett2,1312570454763282432,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
cydtheekiddd,1292170693640171523,So good I had to share Check out all the items Im loving on Poshmarkapp from BrazilAllure poshmark fashion,Gucci
SituationGirl68,558265230,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
ClothingbyAIM,2849263499,TheNewAfrica Be Wise in all you do ovawise motherlandcertified ovawise offwhite,Gucci
TrudyAmir,24259036,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
trueblue0080,1227443640324239361,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
cjlkhvs,882239808398962688,RT RAVIGTCK Thank you for inviting me to gucci Aria show alessandromichele GucciAria gucci,Gucci
bbangttuk,1267614644270559232,RT RAVIGTCK Thank you for inviting me to gucci Aria show alessandromichele GucciAria gucci,Gucci
SolanoLookbook,1193970544120672257,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
luislvlg,1356130017479036933,Treat your day ones like family Grateful for the gift from a brother that aint blood gucci,Gucci
amycrosshile,20437676,Watching Lady Gucci The Story of Patrizia Reggiani All I can say is FASCINATING ladygucci gucci fashion,Gucci
lailaljmommy,21203280,This Lux Bag is Still Available Hoping to Close it out this week Lets Make a Great Deal Gucci Soho Bag gtChec,Gucci
TheFashionCourt,344183693,Celeste wore a full Gucci look including a custom gown inspired by a Fall 2019 runway dress to the 2021 Academy,Gucci
Charles_1944,38950884,RT gucci Nominee for Best Documentary Feature for Crip Camp A Disability Revolution jimlebrecht attended the 93rd theacademy awards,Gucci
miceears,4715862924,RT ash5280 So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset disney am,Gucci
simplylizcloset,1005786723975036928,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
KepleyPuffapod,2831922524,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
kashi_doll,769296334117597188,So good I had to share Check out all the items Im loving on Poshmarkapp from LuxuryCheaper poshmark fashion,Gucci
blazinpink,78450074,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
ash5280,1324384495722590208,So good I had to share Check out all the items Im loving on Poshmarkapp poshmark fashion style shopmycloset,Gucci
MicheMacheDecor,1216326626851610624,RT MCufflinks Gucci Cufflinks New Old Stock 1970s vintage BlackGold GGMotif Oval Hallmarked Mensfashion Cuff Links https,Gucci
